,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate,labels
476,sufi/AR Rahman - Piya Milenge.opus,1.5071690964793425,0.4734114500512117,0.5389375069177228,0.257647713753491,6.734390989438258,3.442450015069223,3226.60060927309,3770.5971253892585,19.903768075802866,6917.63159780903,0.0116286600073912,0.0596855749317207,5
477,sufi/Rashid Khan - Aaoge Jab Tum.opus,1.250439969033575,0.397679976241938,0.4117978163551998,0.2272020831681143,6.519500497206138,1.1104159176276154,2621.7229503012204,3400.89189967188,21.619049793476183,5919.443900441533,-0.0162532020209182,0.0416803579217704,5
478,sufi/Shafqat Amanat Ali - Aakhon ke Sagar.opus,1.327919329652048,0.3809127679609838,0.533431213277333,0.2601832731953299,3.1076660192619285,-0.3227657485956226,2190.797058096194,2611.434652126023,21.387755333922023,4885.886571247417,0.0018169776695101,0.0505111190773921,5
479,sufi/Atif Aslam - Tajdar-E-Haram Coke Studio Season 8.opus,1.2552137157232894,0.461527948486803,0.4285332648213412,0.2361145147356352,5.935973347327736,2.0283502946233494,2129.3518064510904,2722.8306238833857,21.419810368929053,4576.04088443213,-0.0133869629436929,0.03843343339192,5
480,sufi/Filmybox - Soniye (feat Rahat Fateh Ali Khan).opus,1.227830017428894,0.4144859733857696,0.4892913773958836,0.2487187906576513,12.372619379838328,2.244557374632208,2668.0565188448413,3817.4065547478144,19.756724160646108,5772.302718519917,0.0055765469370008,0.0418730162710024,5
481,sufi/Rahat Fateh Ali Khan - Afreen Afreen (Coke Studio Season 9).opus,1.2118545318328786,0.385933425082582,0.4198840002616275,0.2306246747840077,10.288674966766338,0.6613160670877454,2789.945930914335,3568.0229560615207,22.37368186752132,6463.824432985617,0.0116621742832865,0.0478832425147186,5
482,sufi/Shankar-Ehsaan-Loy - Sajdaa (From My Name Is Khan).opus,1.39965137888909,0.3783273291581235,0.4902075102220557,0.250432940532696,1.8791725181883008,-6.00045943974726,2232.3158346972723,2736.1622030788344,20.9338699737532,4552.421676846628,0.011212058180013,0.046283054712168,5
483,sufi/Javed Ali - Arziyan.opus,1.2977634145550083,0.4386386432276712,0.4610311644272321,0.2440569885059399,7.110005711013534,3.5191503362226126,3307.290104459072,4505.252376986044,21.29642590835958,8297.128083011228,-0.0061746326640875,0.048758313473347,5
484,sufi/Jyoti Nooran - Allah Hoo.opus,1.248128318492682,0.3706988931589364,0.4797160449603036,0.2430468958029031,8.371087954020881,1.097957320447989,2913.132910772965,3675.966296866968,20.84960339566054,6423.274575624758,0.0022502693737604,0.0532282134997941,5
485,sufi/SalimSulaiman - Ali Maula.opus,1.2685800734189585,0.4969739080969029,0.5082027110567842,0.2492426320252402,3.075974239437987,-0.398917218289787,2113.798835265813,3134.243589068058,19.38700148657739,4482.943179653267,-0.0015897989988245,0.0314167356282149,5
486,sufi/Rahat Fateh Ali Khan - O Re Piya.opus,1.3379738607010527,0.34942211795936,0.4859678455229067,0.2470970422865662,7.539414467322588,0.0858662363703452,1921.219238884485,2831.4697406126656,20.812714860529784,3697.00282275245,-0.0074691558487849,0.0346383431641457,5
487,sufi/Javed Bashir - Aaj Ibaadat (From Bajirao Mastani).opus,1.2249022286307534,0.3729424429350822,0.4306156117177842,0.2314994208528864,11.27609351700902,1.9270402398691724,3135.3273057360334,3617.674298154215,20.43707696503405,6797.467751984494,0.0047754800021931,0.0593025645537197,5
488,sufi/Roop Kumar Rathod - Maula Mere Maula.opus,1.266444609292451,0.3776701506393446,0.4647467508872993,0.2435784599334017,7.933848238928968,0.3447530545294096,2072.99664366845,2683.227865726348,20.927338267534285,4324.556006562687,0.0158763614849857,0.0431016162124634,5
489,sufi/Kailash Kher - Allah Ke Bande.opus,1.5815767634805338,0.3849364140552512,0.4728003537678389,0.2461305012243462,5.30600901240923,-1.67203853333806,1864.819890838859,2364.398937349089,20.85809314392204,4074.923133611195,0.0076909861308276,0.040501066445223,5
490,sufi/Rahat Fateh Ali Khan - Tere Mast Mast Do Nain.opus,1.4179097426606346,0.4524996891082884,0.496124258237764,0.2524188731716154,9.53711860942839,3.019277197497057,2743.909080812376,3230.0088051699786,19.74122301914467,6175.014628845296,0.0076134715764969,0.0515656637780502,5
491,sufi/Shankar-Ehsaan-Loy - Noor E Khuda.opus,1.143908168806846,0.3544934537148393,0.4913662775106827,0.2469374124237071,6.866481194308576,-0.9149712443770232,1968.5291393024795,2824.623439786867,21.057005638352702,3910.98942977754,-0.0080680286587801,0.0365763226388702,5
492,sufi/AR Rahman - Gurus of Peace (From Vande Mataram).opus,1.468839060129848,0.4305768593459132,0.4769831105735751,0.2469852625486993,5.475310355929222,-2.326006928017009,2839.170683327759,3461.8578634370288,20.358342384344944,6410.20437514751,0.0020947495433335,0.0508152925492683,5
493,sufi/Faisal Rafi - Jiya Dhadak Dhadak Jaye.opus,1.6248220418235484,0.3788630063173978,0.4710906778861514,0.2584609578231879,1.8787053481314453,-5.980387227017631,1707.8439096181512,2139.2848066015404,19.57263474177115,3389.6648832197275,0.002926297652196,0.0330712329382183,5
494,sufi/Kailash Kher - Saiyyan.opus,1.184015649531596,0.3901665836834185,0.4784233355650557,0.2458002048612509,2.9677977015537973,-3.828073019410959,1604.350766105986,1892.8593201583203,20.511442808474165,3320.955738665972,0.0192674277551713,0.036104763606198,5
495,sufi/Kavita Seth - Tidke Ghade.opus,1.3317841974688875,0.4186927637446405,0.4453644778286617,0.2375492490581242,9.927839934137154,4.014770154196723,2792.10707136273,3797.570525304412,21.558358774384967,6246.734603601616,0.0077593978468413,0.0421471632183712,5
496,sufi/Rahat Fateh Ali Khan - Zaroori Tha.opus,1.251752872701861,0.2872992258115895,0.4190193094688998,0.2284970700498075,7.24841298705495,1.052578559572048,2102.2806426983907,2783.591407869907,21.279053866547056,4167.891957048356,0.0030148045652789,0.0403960344750613,5
497,sufi/Bilal Khan - Khamoshi - From Khamoshi.opus,1.1938363132203218,0.3816735531531467,0.4546223367645541,0.2382464997504179,5.0665411585496365,0.0585728253158913,2755.931861668296,3411.8296279910687,20.82627390866317,6284.7994471252805,0.0211416372929091,0.0528639550124639,5
498,sufi/Rahat Fateh Ali Khan - Sanu Ek Pal Chain (From Raid).opus,1.3784230263508048,0.3889021066055951,0.518244940025641,0.2512911208163565,13.547588049538945,3.549486728073642,2560.456864932107,3603.9363698764655,20.410335575231525,5636.670300668928,0.0084083571196081,0.0415417629604682,5
499,sufi/Tochi Raina - Kabira.opus,1.1291273088562963,0.3695248232305111,0.453215207888419,0.2385973518498459,2.1242257202068435,-0.9793176511023184,2497.54362985987,3662.1911091336856,20.34909335637984,5367.031263268512,0.0118422265137714,0.0391393537106721,5
500,sufi/Qurat-Ul-Ain Baloch - Baliye (Laung Gawacha) [Coke Studio Season 9].opus,1.2010609067069744,0.4355686425936982,0.4797169361353917,0.2444893881431579,12.212885056520594,3.245883851122709,2989.8113546808936,3450.8278704679087,20.624624116430635,6572.987890092629,0.0002864332526777,0.0584740905839262,5
501,sufi/SalimSulaiman - Shukran Allah (From Kurbaan).opus,1.2845049479784052,0.4064177433286154,0.4856022388918157,0.2465487897320489,12.807127572783658,3.326611316477239,2238.020264371655,3276.440928860823,19.772435635192625,4888.484104909893,0.0001723724316687,0.0346027089463037,5
502,sufi/Javed Bashir - Man Kunto Maula.opus,1.2504057730098057,0.4361113643597946,0.5159843698214673,0.2546647572529445,19.59570182377859,5.130865561875641,2530.4452368029547,3257.4587881802454,20.133181434144348,5838.2732547514615,0.0173238203540476,0.0417120792390632,5
503,sufi/Zeb Bangash - Aaja Re Moray Saiyaan - Coke Studio Season 9.opus,1.1892916731690033,0.4167041259123056,0.4573772997863141,0.2367585345993956,10.534957454431517,1.6697880947758386,2805.020604014704,3549.718729020281,21.195193276897484,6705.74129137391,0.0149452704092584,0.0464776816104785,5
504,sufi/Amit Trivedi - Iktara.opus,1.237657256503192,0.425085170124972,0.4488444552160748,0.2367441407823201,8.876464778303095,1.4116021702944623,2489.026187611495,3456.327608556068,20.547931886370623,5710.432743967959,0.0142543631080879,0.0369726734211683,5
505,sufi/Shafqat Amanat Ali - Allahu Akbar.opus,1.1664966757810005,0.3742328826228814,0.4319530395628349,0.2309019052228184,6.400304945156637,-0.666956655563319,2597.2883160930164,3311.141667960947,21.36129882455243,6067.433687068606,-0.0108437913035265,0.0438077821656256,5
506,sufi/Akhil Sachdeva - Humsafar.opus,1.0718196409804703,0.3266213436186406,0.4035551488682087,0.2133250403646944,9.677200006499785,-4.199661635757526,2393.4299578227665,2952.689506607962,19.574897598199705,5279.91861195436,0.0133386881705181,0.0465537896853955,5
507,sufi/Rahat Fateh Ali Khan - Jag Soona Soona Lage.opus,1.3461810621873849,0.4395212648709997,0.5047455075963234,0.24893231929016,11.09950137791929,3.245155427904618,2698.221024813792,3185.25371262825,20.195320640799327,5518.97808069371,0.0083396667845285,0.0543694606148728,5
508,sufi/Jabbar Abbas - Dam Mast Qalandar.opus,1.308920377963809,0.4521335101456528,0.4964997012233639,0.2488957115887246,9.00944404107374,2.270463384053984,3185.833470440484,3717.4141000129607,20.136194842020423,7086.63211406937,-0.0012978286336348,0.05723073560795,5
509,sufi/Atif Aslam - Jeena Jeena (From Badlapur).opus,1.225388500743312,0.3807772533319863,0.4015545620178417,0.2236683828263754,10.18459206054972,2.0904736885905475,2353.705176686681,3366.5866331048555,21.631735929393397,5261.4003146119785,-0.0051689211292771,0.0341285266400605,5
510,sufi/Shankar-Ehsaan-Loy - Sajdaa.opus,1.39965137888909,0.3783273291581235,0.4902075102220557,0.250432940532696,1.8791725181883008,-6.00045943974726,2232.3158346972723,2736.1622030788344,20.9338699737532,4552.421676846628,0.011212058180013,0.046283054712168,5
511,sufi/Rahat Fateh Ali Khan - Rim Jhim.opus,1.3515541646363978,0.332559729429184,0.4602640868410524,0.243308372993543,3.619358719608983,-1.439876521869384,2621.639403849349,3750.3812724123713,20.87182779466662,5531.376280626892,-0.0118576185808033,0.0403044899368781,5
512,sufi/Nusrat Fateh Ali Khan - Mere Rashke Qamar.opus,1.4465304653658917,0.3318503090958954,0.4668599781497538,0.2434385790722802,3.02702015903021,-3.928946193030343,2352.699389160612,2296.8112589190687,21.20877274928529,4568.709727131592,0.0007724526427872,0.0596505875406925,5
513,sufi/Abida Parveen - Chaap Tilak.opus,1.2512893439101307,0.3602162901579259,0.4822159217231906,0.2453863820773631,4.312927743068235,-1.6512339552600084,2629.579531280776,3016.7759896375046,20.98242728167089,5560.250159846547,-0.0026345539532713,0.0542233013998868,5
514,sufi/KK - Tu Jo Mila.opus,1.13218673440774,0.3693135699694427,0.5094586392611536,0.2502643040231532,10.564756757557266,0.4973504630627661,1993.7787471396505,3056.4586560921707,19.7156293420692,3789.904465728889,0.0256520343303094,0.0343642407905945,5
515,sufi/Adnan Sami - Bhar Do Jholi Meri.opus,1.3970461631037905,0.407503226030593,0.5114211863754139,0.2553399852674547,11.983045267693644,4.265525498421149,3008.1482253071235,4004.2943448376727,19.975632076843816,6959.246949201401,-0.0049873389090716,0.0474448769337739,5
516,sufi/Ali Sethi - Ranjish Hi Sahi.opus,1.2326416241456428,0.4555645979777263,0.418208815033659,0.2315936155562046,5.704466740709452,0.0682672109566706,2234.814413128237,3046.027101809776,21.521453506603716,4893.343460004449,0.0091948401332856,0.0377430264511695,5
517,sufi/Quratulain Balouch - Woh Humsafar.opus,1.166765793023984,0.3107344311843628,0.4301466755808454,0.2298236633801779,6.718610627099606,0.4152931953482803,1932.2763380176916,2498.295076667745,21.890803843216368,3940.798736965371,-0.0092083929147046,0.0405525841848826,5
518,bhojpuri/Annu - Tohar Jhol Piya.opus,1.60303794474855,0.3797610074397002,0.5593133088264113,0.2661573000307215,13.299356893784925,2.749790644567533,3757.3249886319823,4058.274169724861,21.77295863567824,8185.536014446666,0.0002186133807602,0.0790234978364074,6
519,bhojpuri/Ravi Kunwar - Ae Nando.opus,1.6079407701079935,0.3967092261503452,0.6051929329727765,0.2729713672648951,6.765534924021357,1.8159705960169024,4270.203395035166,4655.810253690428,20.22816665675799,9181.516198802105,-0.0011952681424905,0.0823246057355632,6
520,bhojpuri/Pawan Singh - Lollypop Lageli.opus,1.7571568595788436,0.4313128919312397,0.6169972976513142,0.2731588896532282,4.023803133414925,1.4913017761656195,3223.9739241033626,3408.4520210237665,20.36277411101911,6739.128249865332,-0.0020150145580038,0.0677077247674989,6
521,bhojpuri/Vinod Deewana - Satal Rahab Saiya Ke Kora Me.opus,1.762105655307748,0.4058330335544153,0.6320243760538606,0.2806796807023434,18.904963253142377,2.2057913956291992,2696.3257443577345,2874.002414310277,20.49274978141372,5526.03160808549,0.0010989053258618,0.052667883587346,6
522,bhojpuri/Vijay Banaras Yadav - Chumma Chapkauwa.opus,1.785909902793875,0.3914914929015506,0.5482748267685064,0.2647891028112109,2.8841906707176244,-3.373513344191452,2978.3294699636326,3132.067471002905,20.833634816887123,6179.764299540745,0.0012652940602181,0.0638812612382339,6
523,bhojpuri/Annu - Balam Ji Dihale.opus,1.4627146249762453,0.3560784898915029,0.5066886387429553,0.2598501498654717,14.194394886179076,2.4767941901540445,2998.389756539178,3261.044495328112,19.97123924700063,6183.987954008078,-0.001625625436095,0.0668644335879774,6
524,bhojpuri/Khesari Lal Yadav - Daal De Kewadi Mein Killi.opus,1.5249800754750047,0.4487765146916878,0.5586832206643663,0.2632132235419286,12.22581354204912,4.189297146218738,3289.175500186609,3853.956737183345,19.337872671616463,7045.30843760156,-0.0011875288458191,0.0612623702148331,6
525,bhojpuri/Ritesh Pandey - Gori Tor Chunari.opus,1.4985671367316449,0.3594364913725229,0.5552518019958647,0.2675714367771046,30.83716485016078,4.03378538932228,2750.790932543127,3132.874568980841,18.43119624852584,5713.728258985323,-0.0014148161082516,0.0551782077025309,6
526,bhojpuri/Vijay Banaras Yadav - Kamar Lapalap Lapke.opus,1.4444404676786704,0.3574246935775717,0.509120460172857,0.2540955497653078,16.54332507636885,1.242178454228487,2589.7537030864046,2946.854356731905,20.48483895921378,5068.770911018031,0.0154376814058592,0.0565050176466644,6
527,bhojpuri/Ashok Sonar - Bhatar Nahi Aaya.opus,1.4836123910329249,0.3674109330212392,0.6085134874449977,0.2726166048667862,13.968160741690305,5.580723886490612,2397.283094101616,2730.316619271111,20.98178439306508,4629.1683985792015,-0.0025835073253121,0.0557016774753753,6
528,bhojpuri/Ravi Raj Surender - Bihar Wala Chhauda.opus,1.676506163415386,0.3560006820298458,0.5551041460978361,0.2718067423779705,15.490810495479751,-1.7471085154680963,2883.981498733345,2806.979522125446,21.211281891901884,5492.617331831756,0.0020829161708315,0.0680608010372905,6
529,bhojpuri/Sanjit Sharma - Lagake Facewash.opus,1.572787396999379,0.3714955887558917,0.5970177310546682,0.2714116488575506,21.6713268605259,5.715594865499794,4344.133525533881,4446.26486037876,19.109471964521298,9098.605605025616,0.0080948569065604,0.0864145599536472,6
530,bhojpuri/Swan Singh - Jab Jab Saiya Kare.opus,1.4999843654445684,0.4138794496609523,0.5622327522058644,0.2653002697582995,8.208851642747243,2.793598965168859,2761.0435459020773,3468.837540749432,21.11102621232149,5826.055385255828,0.0035510177211301,0.0493069205157558,6
531,bhojpuri/Pradum Lal - Kamkarat Naikhe.opus,1.5369571207535675,0.3430997114101196,0.5158188915398223,0.2562896333732594,17.078049871420315,-0.904782666887213,3486.4632144727584,3659.820696520029,20.833719539334204,7518.568227933717,0.009597892000747,0.0677785674529365,6
532,bhojpuri/Ankur Singh - Shikar Ho Jaibu.opus,1.5443727625076478,0.3825038507577259,0.499261432543366,0.2502374187872381,16.702635782678477,4.075323810665289,3590.7865434516034,3902.162480030447,21.290368456572967,7608.823007412042,-0.0100515501343588,0.0694252179769095,6
533,bhojpuri/Om Prakash - Radha Ji Panghat Pe.opus,1.3754767749467358,0.2926447844569007,0.4342117796060091,0.2398519515316859,1.7971731703547469,-7.200691752905843,2411.471216733305,2784.217929052636,21.04973604338299,4350.1469252576535,0.0093944589018308,0.0547447999004347,6
534,bhojpuri/Ramu Raja - Rowa Tate Kangna.opus,1.765170860939255,0.3682232779453858,0.604764756612519,0.275595892299313,13.799120022281096,-0.2862466058093417,3432.4980487593816,3262.9375570540183,20.729039742753777,6538.558482271548,-0.000272095337825,0.0828725744991352,6
535,bhojpuri/Khesari Lal Yadav - Laga Ke Fair Lovely.opus,1.4823087883858137,0.3826508205091977,0.5694564611864733,0.2578497845214282,9.742036978744006,3.3986094185106954,3104.452379621232,3541.3726454965185,19.61930229503165,6720.351652926126,-0.0021282011343456,0.0570671547244953,6
536,bhojpuri/Ravi Diuwakar - Bhtar Jab Chhatiya Dabawe.opus,1.5183867012179135,0.4050980408328681,0.5755898173525342,0.2710015010169136,3.086819601366701,1.2181121256415544,3925.014377080271,4084.7882009027394,20.955161739427897,8550.339734424078,-0.0065490007145624,0.0841956560434344,6
537,bhojpuri/Rahul Singh - Akhilesh Bhaiya.opus,1.5095644961828565,0.3784576786401229,0.5792920066576661,0.2705464180334677,25.439961179054453,5.969670458176156,2475.002662654606,2867.481826910241,18.990595654926505,4790.500423300856,-0.0003634389264335,0.0552484200481226,6
538,bhojpuri/Pawan Singh - Sorry Sorry.opus,1.508366436118723,0.3996079511115258,0.5108601980815102,0.2553754350534904,13.0647475885525,2.59782732936939,3312.564362410721,3803.8342444664327,19.95879958029485,7278.795770763647,0.0021551399547013,0.062046816896929,6
539,bhojpuri/Pawan Singh - Saniya Mirza Cut Nathuniya.opus,1.6814559562328752,0.4319470041510417,0.5568284570503477,0.259083276846092,3.453912751842332,0.349071430967605,3339.6589805288336,3587.6332349778854,19.817543383700208,7067.707715617439,0.0018281796102098,0.0694190511735613,6
540,bhojpuri/Tinku Tufan - Saiya Kariya Milal Na.opus,1.6650581224229657,0.3058799159800429,0.6144147766431124,0.2760786161217377,12.942230755228191,3.462465103482788,4240.44415243297,4473.095515829628,20.653365262669904,9245.21261922032,-0.0016629656097402,0.0872136204395333,6
541,bhojpuri/Samresh Sagar - Babu Fasali.opus,1.5996053205465768,0.4443180869663345,0.5769284643836772,0.2676557905664686,30.02066738820334,3.238425232173765,2990.619194829741,3085.066182711143,18.63926363330639,6134.179396165958,0.0016870318230763,0.0661038830295978,6
542,bhojpuri/Ashok Sonkar - Yadav Ji Se Pahile.opus,1.397849962685283,0.3496329124413781,0.5182242534165443,0.2614807611851967,14.11504636178874,2.3968198808892667,3807.743805103492,3633.848799479029,21.432308924804023,7595.758689242316,-0.0104455758961871,0.0987728923282255,6
543,bhojpuri/Sanjit Sharma - Sonwa Re Sonwa.opus,1.5412523376250746,0.3713650528348546,0.5300431314485416,0.2647568338260443,18.839367152331118,3.776294854479634,3703.6063196232194,4035.086620523191,20.16454712531736,7912.16499355314,6.037592092772566e-05,0.0698438975006907,6
544,bhojpuri/Aditya - Suna Suna Sanam.opus,1.360024720166046,0.3617786915968893,0.4590169712140762,0.2431229285104786,6.60974131151607,0.5079042969827922,2318.118005226825,2008.6623310828445,21.232503427231908,4292.807004059836,0.0081467646323308,0.0664252837726575,6
545,bhojpuri/S K Singh - Maugi Ke Bada Nakhra.opus,1.484234769087829,0.3767189614433133,0.5603640152669744,0.2609355054002891,19.548491303321228,5.348186055920776,3548.4409422332883,3814.1832483131034,17.67913426147838,7521.54207217294,0.0101110530571042,0.0728321885294655,6
546,bhojpuri/Ajay Nishad - Bhatar Bina Kuchh Na.opus,1.5729900701167634,0.3366472556046306,0.5458033004196653,0.2631143786434635,18.410305285974463,0.7010194749506825,3655.281103013385,3839.410662581515,19.547789584720007,7889.974329028418,-0.0053732114823334,0.0777090295661007,6
547,bhojpuri/Raju Bedradi - Kahan Bitawal Na.opus,1.5139892834255702,0.3581125241385889,0.6352530665290542,0.2779024284493029,26.47326225573426,6.354441859809966,3435.6002781595776,3644.029241783044,18.303354819073657,7161.0907853440485,0.0020598452189892,0.0748753024097674,6
548,bhojpuri/Ritesh Pandey - Pandeyji Ka Beta Hoon With Dialogues.opus,1.5733956941556904,0.4190877384706927,0.5394246186045455,0.2611327057170167,7.272370008855256,2.1876402641607453,3594.9066069177616,4268.797380484462,20.58289443323078,7964.972742834231,-0.0118014217797129,0.0635383280601019,6
549,bhojpuri/Khesari Lal Yadav - Bhatijwa Ke Mausi Jindabad.opus,1.5844567890397507,0.4006654290638696,0.6191594769823199,0.2730511119101581,30.223057047499022,5.9749165214724655,3279.1203787695126,3706.58480192639,18.38682693482093,7193.382464192052,0.0073467425765664,0.0612859261524107,6
550,bhojpuri/Pawan Singh - Luliya Ka Mangele.opus,1.4421778069753888,0.4431120326226546,0.5289578181534921,0.2625827337615944,23.22659711619437,6.866009347382571,2737.547743626223,3332.8454556076454,19.21305556733708,6048.1964190077415,-0.0092741496572491,0.0462270092491723,6
551,bhojpuri/Mantu Singh - Mar Karaibu Ka.opus,1.803008789057423,0.4513477820439659,0.6140506024748211,0.2750892332723811,7.9232962161041,1.5209188477567044,4197.217551034674,4357.336685554084,20.218043775426388,8947.26857142857,0.0041547271546595,0.0778260491071428,6
552,bhojpuri/Rajan Kashyap - Chhinar Gaili.opus,1.4086170861232847,0.3473323586885095,0.5596065715452484,0.2702152682001922,9.84603726803914,3.107047649852177,2877.9489010754123,3417.589337852293,21.32248952093289,6131.199008008189,0.0056832885698547,0.0563525014300337,6
553,bhojpuri/Ritesh Pandey - Piyawa Se Pahile 2.opus,1.5106418273329996,0.3840157928014433,0.5095764903852527,0.2549736888297326,28.554148003126656,5.1548767727335045,2841.8606826931987,3281.485099677954,19.317672160840697,6093.532634557751,-0.0088318736030007,0.0530659403539101,6
554,bhojpuri/Pawan Singh - Raate Diya Buta Ke Piya Kya Kya Kiya.opus,1.448272021945069,0.3907925938787395,0.549892984155968,0.2571143719609536,18.93980337672265,4.186669049721862,2652.899504121176,3153.198792009347,19.04534157645422,5715.695653857149,0.0026244776209873,0.0510414324566993,6
555,bhojpuri/Sabi Diwana - Sarkela Seeena Se Odhaniya.opus,1.542442770338507,0.3561612554457657,0.6189028218325642,0.2746694004445924,20.967162668522253,5.281821292629086,3258.0135570041084,3601.7773845445795,19.07405751371599,6738.441822987348,-0.0008544416558777,0.0657099420842818,6
556,bhojpuri/Khesari Lal Yadav - Thik Hai.opus,1.5878533743619914,0.4033394705455344,0.5434206449770431,0.2631467650957205,20.07312129630388,5.622688184659489,3290.7884770737246,3423.6019143801645,19.85139894577807,7006.356633579933,0.002241199650285,0.0751070354223209,6
557,bhojpuri/Lavkush Nishad - Hamar Saiya Aaj Ladan Se.opus,1.4655824559864503,0.3990347960291729,0.5033156665589875,0.2552740649037219,11.150173569463089,3.1318512773764287,3360.386014489709,3740.2360027337127,20.740063859425454,7331.241290412486,-0.0027977203998782,0.071342190983835,6
558,bhojpuri/R K Ji - Ail Bade Saiya.opus,1.4437103919201366,0.3374842308403833,0.5134893894288912,0.257531977812502,24.062080556135736,3.368248177233664,2823.855104182988,3491.234029348439,20.83452933466128,6051.428409548751,-0.0068211274049536,0.0505529460553485,6
559,bhojpuri/Ramu Nishad - Gawane Ke Raat.opus,1.5636778388351258,0.362952347550383,0.5889952534369304,0.2687981247383268,7.897591219285254,2.9096206313480155,2897.2601630830204,3307.034783872617,20.479561881185152,6255.99074307883,-0.0039700833004696,0.0563636759819337,6
560,bhojpuri/Pradum Lal - Milal Bate Mauga Bhatar.opus,1.788444035551817,0.3517778297884135,0.5342985213348644,0.2635137487387302,19.734700502787987,-1.8598757292602,3399.325155772899,3097.10209654286,21.87849271596321,6476.226414646196,0.0046708055676932,0.0861294427396063,6
561,bhojpuri/Lavkush Nishad - Jaa Chal Gailu Bhulake.opus,1.665839839728348,0.3731410368317645,0.5476614035893408,0.2674077048731942,10.241933941407654,-0.3820165255819806,3273.6395262264978,3466.0530732227617,21.70865523664993,6873.750111624861,0.0022229854701657,0.0682943380149627,6
562,bhojpuri/Ajay Anand - Hamar Machhari.opus,1.765398425509524,0.3403696429207357,0.4989085881071748,0.2573643372569399,12.933142286480193,0.138451668846092,2244.838187866468,2510.9505099403805,22.233834074955517,4177.536123183705,-0.0009263366489688,0.0496795891849377,6
563,bhojpuri/Pawan Yadav - Yadav Ji Ka Beta Hu.opus,1.742234239565624,0.4308654252489146,0.5910632617626759,0.2680017170304488,1.752139359590504,-5.455636669122077,2802.07674698379,3014.554010699376,20.543149495699023,5721.38358691691,0.0090721739574621,0.0585329125604855,6
564,bhojpuri/Samresh Sagar - Sasaram Ke Golgappa.opus,1.454430560428976,0.3654055927153488,0.5868824910938969,0.2688214143955076,20.314732688303124,4.998555530694553,3486.462761716771,3701.183739037775,19.33154150835168,7191.216673206393,-0.0021741721524876,0.0744098393744062,6
565,bhojpuri/Pawan Singh - Dhibari Me Rahue Na Tel - From Crack Fighter.opus,1.470455091933894,0.3560491381374631,0.5710775394822037,0.2719601203580112,13.182865306791516,4.326826401284355,3427.858540697178,3746.762179960309,19.806413849709884,7354.88564546208,0.005876767581988,0.0684875058278077,6
566,bhojpuri/Samar Singh - Batawa Ae Gori Hamra Ganna Ke Rass.opus,1.780732920561021,0.436811356750785,0.599489694795076,0.2731316333901781,23.135965365569827,6.737771189890114,5377.104826318181,5083.856325852119,18.819067804416715,11243.696120689656,0.0059757003514073,0.1047326563798296,6
567,bhojpuri/D K Dasrath - Tang Le Gail Gonda Ke Pardhan.opus,1.749466494761468,0.4639787621159597,0.6461989146553293,0.2759522507643391,24.87717296382001,3.835738479390183,2958.6957934672355,3206.905912716657,18.99730758970488,6158.233064697926,0.011159400335464,0.0555673602109633,6
568,bhojpuri/R K Dehati - Rowata Sajanwa.opus,1.4913755814171714,0.3140742379844107,0.5682042039272174,0.2711930458530786,6.230252994004373,-0.0643414875827519,3335.3234520497595,3668.0717440344097,21.61502291132845,6996.2937332344045,0.0011964466116765,0.0674317214431967,6
569,bhojpuri/Khesari Lal Yadav - Saiya Arab Gaile.opus,1.4799035900272437,0.4091801558535986,0.5735659727623222,0.2660104578557721,40.71872788368341,7.716732458736312,3240.2699070159474,3359.9995469303976,17.592184819520146,6692.402603729464,-0.0093839068406085,0.0705695224903315,6
570,bhojpuri/Samresh Sagar - Ail Rahe Iyarwa.opus,1.5329551723512131,0.4252942801324957,0.6406912607678747,0.2773685648929802,18.469317787205203,6.152956138901308,3418.9939973794576,3797.135836013584,19.604587248619666,7250.620315610728,0.002202657753482,0.0633322910872174,6
571,bhojpuri/Ramu Nishad - Gaila Kamye.opus,1.6644352437572452,0.3800367382348186,0.5608865166712239,0.2685134942846356,16.67625419803985,-0.3137295512575545,3068.6222639971866,3304.7692295365496,20.25371087174813,6263.759051263948,0.0103330535621293,0.0639308914203488,6
572,bhojpuri/Arun Babuwa - Gail Rahi Dekhe.opus,1.5819858888439655,0.3459152041336977,0.5632560498867334,0.2700701745238301,20.541821508492838,0.5718973625785588,3762.616076633433,3589.1978601068413,19.914824620446044,7336.998816578525,0.0013690898176997,0.091069802131044,6
573,bhojpuri/Ankur Singh - Joban Duno.opus,1.6963139635404008,0.4261243856543335,0.5640936890338145,0.266976725762362,20.480909583025525,2.875666934887092,3951.087528907275,3608.60182899828,19.91145396492969,7827.900387025433,-0.0049821978492408,0.0959918933323173,6
574,bhojpuri/Lavkush Nishad - Sadhuwain.opus,1.628773678879555,0.393647009858377,0.5903965875337214,0.271862410491755,12.202446274931182,3.6096909415599328,3478.3836331614425,3685.933514986945,20.210519766789183,7469.284568044205,0.0010232929540915,0.0734340393957003,6
575,bhojpuri/Ritesh Pandey - Piyawa Se Pahile.opus,1.5839946860658864,0.375363543799725,0.5942092905970121,0.2719685426641178,27.97431681487908,5.958349758531203,3291.55346933334,3889.7937391375217,17.7283717632427,6993.498923430863,-0.0008124472978214,0.0590123031205757,6
